
---------- Begin Simulation Statistics ----------
simSeconds                                  11.188186                       # Number of seconds simulated (Second)
simTicks                                 11188186499500                       # Number of ticks simulated (Tick)
finalTick                                11188186499500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  15321.30                       # Real time elapsed on the host (Second)
hostTickRate                                730237561                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2284852                       # Number of bytes of host memory used (Byte)
simInsts                                   4213364808                       # Number of instructions simulated (Count)
simOps                                     4213365177                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   275001                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     275001                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                      22376373017                       # Number of cpu cycles simulated (Cycle)
system.cpu.vliwNumCycles                            0                       # Number of cpu cycles with vliw simulated (Cycle)
system.cpu.nonVliwNumCycles                         0                       # Number of cpu cycles without vliw simulated (Cycle)
system.cpu.vliwSimSeconds                           0                       # Number of seconds with vliw simulated (Second)
system.cpu.nonVliwSimSeconds                        0                       # Number of seconds without vliw simulated (Second)
system.cpu.cpi                               5.310808                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.188295                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      4474156118                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1583                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     4476248550                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1315                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            260792523                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1221069                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 326                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         22375211049                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.200054                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.606017                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.totalEnergy  5623870205250                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.averagePower   502.661464                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::IDLE 5631072522500                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::REF 373597900000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT 5183516077000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.actEnergy      6103207740                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preEnergy      3243905280                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.readEnergy    34680864960                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.writeEnergy    2091909780                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.refreshEnergy 883185435600.000122                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actBackEnergy 2497414815000                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preBackEnergy 2193177456000                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.totalEnergy  5619897594360                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.averagePower   502.306392                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE 5680898622500                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::REF 373597900000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT 5133689977000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp             8987017                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty        802059                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict           8951611                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq             769863                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp            769863                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq        8987017                       # Transaction distribution (Count)
system.membus.transDist::InvalidateReq            928                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port     29268358                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                29268358                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port    675772096                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                675772096                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples            9757808                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                  9757808    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total              9757808                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy         26419131500                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy        51555553250                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests       19511478                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests      9753671                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp            9021046                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty      1605058                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean        44588                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict         17897519                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq            769865                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp           769865                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq          44846                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq       8976202                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateReq           928                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateResp          928                       # Transaction distribution (Count)
